id,area,length
2298,6414,151.298864
2299,5911,145.306033
2300,7066,159.3366625
2301,5337,138.1942296
2302,5511,140.9265046
2303,5326,139.0250522
2304,5399,139.6559278
2305,5640,141.9558764
2306,6324,151.1571506
2307,6244,149.1012238
2308,6319,149.544696
2309,5208,137.2502671
2310,6354,151.2101575
2311,6126,147.4613789
2312,4877,132.3308965
2313,5353,138.3463099
2314,5728,143.2392708
2315,6685,154.1674938
2316,5452,139.4136449
2317,6758,155.4856511
2318,5992,145.9961988
2319,6674,154.702141
2320,5239,137.3281625
2321,5376,138.7773239
2322,5479,140.4106568
2323,6329,150.5449207
2324,6316,150.7442511
2325,6911,156.852066
2326,5491,140.0830965
2327,5852,144.6456511
2328,6571,153.6005549
2329,4717,129.6217593
2330,6960,157.4789187
2331,5800,144.0628217
2332,5923,146.9482368
2333,5699,143.8041767
2334,6182,149.4688327
2335,6477,152.8867828
2336,4971,133.9453462
2337,5415,139.0587706
2338,5731,143.2633272
2339,4699,129.2539068
2340,5288,137.4118542
2341,6789,155.9080332
2342,6594,153.8350159
2343,6238,149.5595591
2344,5695,143.0555747
2345,6315,150.5801379
2346,5568,140.839388
2347,5206,136.7827076
2348,6323,149.9019527
2349,6886,156.6053773
2350,5002,134.8614166
2351,6061,146.8128992
2352,7202,160.7926749
2353,5678,142.531725
2354,6181,148.3527654
2355,6018,146.9240033
2356,6220,148.5006087
2357,7067,159.3159414
2358,5888,144.4790389
2359,6308,150.5472081
2360,6316,150.5270689
2361,5687,143.7112929
2362,5475,140.2428012
2363,6103,148.7973893
2364,5785,143.7734716
2365,5717,144.0131178
2366,5381,139.0074738
2367,6078,147.6029848
2368,6581,153.5392745
2369,6635,153.7851833
2370,4984,133.6979072
2371,5638,142.641938
2372,5952,145.4854087
2373,7344,163.0698056
2374,4698,129.7395769
2375,5535,140.5311712
2376,6330,150.8033733
2377,6270,149.7767362
2378,6957,157.0767712
2379,6078,147.4433939
2380,6778,155.5472835
2381,6618,154.3103137
2382,5770,143.4906364
2383,5943,145.7159413
2384,5788,144.2179615
2385,6609,154.0046644
2386,5745,143.4321011
2387,5587,141.9020403
2388,5254,137.6322984
2389,6033,147.2906897
2390,5871,144.5479048
2391,5476,140.1308863
2392,6100,148.0148524
2393,6751,155.7925238
2394,6129,147.8221775
2395,6661,155.1652046
2396,4911,132.2275898
2397,7222,161.3212771
2398,5761,143.8081186
2399,5766,143.2314703
2400,6297,150.2218093
2401,6295,150.4014463
2402,5326,138.1891685
2403,6585,154.1037207
2404,7201,161.2809364
2405,4967,133.9380801
2406,5923,146.0291178
2407,6075,147.2992738
2408,5476,142.1697131
2409,4509,126.6053901
2410,6569,153.2657163
2411,6081,147.9417955
2412,6524,153.2424614
2413,4166,122.4879298
2414,5219,136.6635014
2415,6528,153.1500403
2416,5433,140.1425109
2417,5984,146.5511255
2418,6109,148.0953283
2419,5448,139.9852561
2420,5664,142.2544963
2421,6576,154.192213
2422,6310,150.3981621
2423,5516,139.8983308
2424,6451,152.7672699
2425,5726,143.7997821
2426,4649,128.9677826
2427,5839,145.3288787
2428,6522,153.6810066
2429,5661,142.5996803
2430,5877,145.8549323
2431,6174,148.8077531
2432,5372,138.6966627
2433,6057,148.0259315
2434,5939,145.3291539
2435,6057,147.3392281
2436,5277,137.365738
2437,6218,149.6382414
2438,5363,138.8372479
2439,5852,144.4886797
2440,6680,155.2360082
2441,6228,149.2706357
2442,6086,147.3058581
2443,5742,143.4700345
2444,6605,154.2936247
2445,5236,137.0785393
2446,6064,148.1533868
2447,5419,138.5190866
2448,6410,151.7218956
2449,6876,157.005914
2450,6116,148.2598445
2451,6905,157.2702554
2452,4713,129.7970333
2453,6081,147.0559939
2454,5743,143.1194978
2455,6978,158.737009
2456,7138,159.7221344
2457,6382,151.6309017
2458,6373,150.9887681
2459,6166,148.9835771
2460,5866,145.8845315
2461,5150,135.2528957
2462,5564,141.8814231
2463,6144,148.7667974
2464,5529,141.3290714
2465,5765,143.7063931
2466,5683,142.601839
2467,5284,137.2208841
2468,5886,145.6169766
2469,5800,144.9758576
2470,6440,152.2456136
2471,6479,152.6156527
2472,4777,131.1802362
2473,5916,146.0857196
2474,6983,157.9533525
2475,5450,140.0515967
2476,6638,154.4952721
2477,6313,151.1587237
2478,6662,154.1798323
2479,6446,151.8713822
2480,6658,154.7214862
2481,5710,143.5649057
2482,6210,149.1580834
2483,6207,149.8474654
2484,5762,143.7589792
2485,6102,148.4956511
2486,6070,147.4195056
2487,5697,142.7061495
2488,5702,143.2522107
2489,4996,134.7755686
2490,5983,146.9672309
2491,6253,105.2858232
2492,6388,152.2685791
2493,6260,150.1931296
2494,5801,144.0219496
2495,5776,143.9408613
2496,6383,151.6015097
2497,5988,147.687589
2498,6486,152.2153448
2499,5961,147.0157042
2500,5721,144.5398609
2501,6655,155.1086728
2502,5500,141.047884
2503,5845,101.7792162
2504,6499,152.6639873
2505,5505,140.756027
2506,5181,135.8500661
2507,6228,148.9784123
2508,5998,146.5727756
2509,5866,145.2879881
2510,6377,151.665906
2511,6202,150.449919
2512,5680,142.8698975
2513,5848,144.7908295
2514,5401,139.6212909
2515,6648,154.7267935
2516,7033,158.6060408
2517,6351,151.0717289
2518,6295,150.7503927
2519,6778,156.5722147
2520,5439,139.9627846
2521,7049,159.45442
2522,6964,158.2278357
2523,6209,149.3712084
2524,6028,146.983189
2525,7091,159.2711032
2526,4928,132.6658112
2527,5434,139.6393843
2528,6682,155.6894402
2529,6004,146.6029096
2530,6195,149.159297
2531,4684,129.6144637
2532,7195,160.7687001
2533,4542,128.7115667
2534,5576,141.4509774
2535,6712,155.0612029
2536,6190,148.8159097
2537,5832,144.4299849
2538,6637,153.757759
2539,5773,143.8032367
2540,6504,152.7220954
2541,5735,143.6315806
2542,6616,154.3615497
2543,6538,154.1684386
2544,7040,159.1720036
2545,5876,145.6506033
2546,5984,146.8457166
2547,5894,146.6519754
2548,5758,143.9523833
2549,6705,155.4507862
2550,6526,154.0483388
2551,6047,148.0170501
2552,4721,129.9940146
2553,6127,149.3093162
2554,5331,138.7472976
2555,6840,157.2140164
2556,5970,146.5697047
2557,6080,148.1107577
2558,5199,136.9105271
2559,6915,157.7375171
2560,6299,150.4011571
2561,5542,140.8262047
2562,6460,152.6400577
2563,6160,149.6107195
2564,6776,155.9354339
2565,5898,145.9464409
2566,5589,141.9663744
2567,5368,140.043784
2568,5024,134.1608203
2569,5412,139.9590984
2570,5110,135.3507917
2571,7039,160.3145547
2572,6354,151.7306312
2573,5758,144.5223278
2574,5289,138.4160406
2575,5791,144.8110359
2576,5456,140.1851737
2577,5696,142.8250693
2578,6429,152.242052
2579,5528,141.548611
2580,5167,137.0414121
2581,6267,151.3940203
2582,6214,150.8561063
2583,6019,147.3225331
2584,5934,146.0844408
2585,5069,135.0413624
2586,5327,139.2304232
2587,6621,153.8411968
2588,7347,162.857714
2589,5304,138.4699656
2590,6131,148.4242881
2591,5785,144.3356291
2592,5966,147.6700318
2593,5969,146.378942
2594,5632,142.1890205
2595,6895,158.1396069
2596,5690,142.4933735
2597,5219,137.0541919
2598,5155,135.560092
2599,5479,140.9698436
2600,5550,99.52115599
2601,5978,104.441574
2602,6089,148.9269339
2603,5272,137.3325035
2604,5678,143.2821414
2605,6468,152.8604336
2606,6033,148.6791468
2607,6396,152.2105301
2608,5804,144.8872671
2609,5281,137.8527613
2610,5106,135.4759813
2611,6791,157.5875946
2612,6461,152.0992075
2613,5850,145.1747249
2614,5516,140.6646702
2615,5124,135.967941
2616,5902,146.657146
2617,5238,137.0423133
2618,4552,128.795594
2619,5806,145.4488727
2620,6720,155.7496105
2621,6622,154.8532442
2622,6814,156.620789
2623,6358,151.020307
2624,4893,132.5190375
2625,4986,133.8476537
2626,5314,138.5291809
2627,5400,138.9736706
2628,5887,146.1733699
2629,6100,148.0560432
2630,5353,138.8997605
2631,6444,152.623685
2632,6503,153.5909554
2633,5678,142.7045487
2634,7256,161.2494998
2635,6058,147.9025161
2636,5914,146.053859
2637,6885,157.9001784
2638,5722,142.8929278
2639,5794,144.9527788
2640,5809,144.9480807
2641,6623,154.4404765
2642,7057,159.1059306
2643,6285,150.3946911
2644,6182,149.7824953
2645,6402,151.3601594
2646,5452,139.9501514
2647,5594,142.4889663
2648,6053,146.9996265
2649,6165,149.1524802
2650,5399,139.4644277
2651,4880,132.6130971
2652,6058,147.4642717
2653,5536,141.9172248
2654,6678,155.2894923
2655,5860,145.7069405
2656,6501,153.1871451
2657,5775,144.3122075
2658,5951,146.4329222
2659,6971,158.5816408
2660,6613,153.8703797
2661,5714,143.7337487
2662,4765,132.9064021
2663,4814,131.1481121
2664,5046,134.2858934
2665,6744,156.4771132
2666,6272,150.0972491
2667,6368,150.8554966
2668,5134,135.7813303
2669,5926,146.9422989
2670,6461,153.2821425
2671,6929,158.431511
2672,6372,152.1224055
2673,5750,143.8410911
2674,6157,148.4343269
2675,5780,145.1061405
2676,6828,155.9409416
2677,5752,143.7021261
2678,6382,152.0320361
2679,6962,159.2041113
2680,5239,137.1411319
2681,5722,143.8393311
2682,6050,148.4048846
2683,5583,141.6559867
2684,6657,154.9366806
2685,5776,145.0406597
2686,4809,131.5171965
2687,6207,150.0661611
2688,5880,146.2622347
2689,5779,145.1263188
2690,5342,138.8083354
2691,4941,133.5916494
2692,6889,156.797138
2693,6154,148.9483896
2694,5854,146.0689383
2695,6314,151.187451
2696,6810,156.9069861
2697,6447,152.2268064
2698,6984,159.6314805
2699,5693,143.5414046
2700,6623,153.9397056
2701,6768,156.4993122
2702,5603,102.5307289
2703,6345,152.0150436
2704,6267,150.3963599
2705,6059,148.2733225
2706,4964,134.2567618
2707,6327,150.990783
2708,5760,144.9811595
2709,5756,144.4412711
2710,5644,143.9626952
2711,6140,148.5720748
2712,6445,153.1565443
2713,7155,161.0498317
2714,5474,140.5626184
2715,6412,152.1992659
2716,5536,141.8148926
2717,6888,157.4645844
2718,5049,135.3061282
2719,6400,152.3158518
2720,6462,152.7501962
2721,5322,138.9341934
2722,6359,151.0026872
2723,5985,146.8187635
2724,5087,135.6619733
2725,5046,135.1814264
2726,5435,139.8013724
2727,5605,142.4606151
2728,5382,139.314949
2729,4809,132.4451235
2730,5982,147.7583658
2731,7217,161.3781519
2732,6424,151.9119051
2733,5171,136.0840805
2734,6545,153.3756015
2735,5787,146.0929239
2736,5977,146.7671309
2737,5664,142.9381592
2738,6889,158.0605707
2739,6076,148.310974
2740,5525,140.8860037
2741,5874,146.1608865
2742,6455,151.8136981
2743,5574,142.176002
2744,6634,155.196784
2745,6053,147.5657491
2746,6339,152.2688564
2747,5398,140.0633898
2748,6192,150.0621015
2749,6106,147.9906337
2750,6571,154.1064821
2751,5841,145.4179066
2752,5611,142.9825181
2753,7117,159.9600304
2754,6777,157.3951038
2755,6040,148.0927643
2756,6142,106.0765982
2757,5672,143.129852
2758,6506,154.2304783
2759,5076,135.6913304
2760,5874,145.7093125
2761,5248,139.1641532
2762,5870,104.1941089
2763,6483,109.4797778
2764,5857,145.4792002
2765,6261,150.5165717
2766,6757,156.0203228
2767,5189,138.0559551
2768,6189,149.994388
2769,6339,150.846781
2770,5438,140.1002876
2771,5809,145.1688531
2772,6179,149.4776359
2773,5844,145.7689238
2774,5841,146.3205313
2775,5830,146.7094207
2776,6100,148.7561014
2777,3873,118.6896733
2778,5239,137.924163
2779,5976,147.5714787
2780,5259,138.9031428
2781,7226,161.6849712
2782,6471,152.9223585
2783,6390,151.6096679
2784,4642,130.3494655
2785,5632,143.2859529
2786,5612,142.5575037
2787,6058,148.060183
2788,5888,145.731683
2789,5442,140.3428394
2790,4469,126.4341904
2791,6087,148.1725646
2792,5787,145.0935604
2793,6222,150.1897687
2794,5624,143.1325353
2795,6031,105.3138823
2796,6036,147.4104944
2797,5619,142.7049938
2798,5187,136.8648133
2799,6590,154.3267749
2800,5307,138.2806525
2801,5875,145.2423624
2802,4702,130.2528434
2803,6743,155.9229742
2804,6796,156.9458811
2805,5482,141.7017658
2806,3749,116.6749953
2807,5875,146.1959319
2808,5740,144.3243172
2809,6458,152.6070165
2810,7162,161.0011977
2811,5009,134.9587113
2812,5540,141.0520706
2813,5637,143.2190256
2814,6520,153.9395236
2815,5841,145.8084
2816,5809,145.2282646
2817,5431,140.5936282
2818,5932,146.5337563
2819,6282,149.9340989
2820,5771,144.8661572
2821,6812,157.0902411
2822,4953,133.960509
2823,6518,153.9437363
2824,6026,147.9903648
2825,7057,159.8306416
2826,5939,147.2415267
2827,5542,141.5270002
2828,6136,148.6121082
2829,6573,154.2962511
2830,6085,106.2966377
2831,4439,126.5019477
2832,5893,145.7729662
2833,6563,154.9496741
2834,5861,145.490505
2835,6139,149.6821562
2836,5250,137.885051
2837,6372,152.3437842
2838,6197,149.7535676
2839,6275,151.7808318
2840,5567,142.7268703
2841,7439,163.6298048
2842,6626,155.5157054
2843,6739,155.775648
2844,5366,139.4589089
2845,6596,155.0178343
2846,5541,141.8688462
2847,7210,161.9594715
2848,6011,147.860088
2849,6646,155.724394
2850,5836,145.3437606
2851,5933,146.390903
2852,5741,145.1999009
2853,5944,146.7519699
2854,5645,142.693601
2855,6134,148.5875626
2856,5448,141.4094904
2857,5352,139.8259357
2858,5962,147.6357868
2859,5774,145.1879119
2860,6411,153.116548
2861,6176,150.338914
2862,6278,150.9548941
2863,6078,148.0877801
2864,4644,130.2485721
2865,5853,146.2573046
2866,6093,148.4788498
2867,6563,155.3054648
2868,5536,142.5840712
2869,5025,134.4896618
2870,6534,153.6783752
2871,5824,145.2722432
2872,5416,139.9336214
2873,5681,143.5498365
2874,5184,136.8774414
2875,5158,136.7809039
2876,5847,145.6276546
2877,5634,143.0939148
2878,6251,150.5453034
2879,6005,147.1936512
2880,6467,152.4500619
2881,6033,105.7478738
2882,6962,158.2447398
2883,5906,146.0223464
2884,5160,137.4035475
2885,7094,160.9076707
2886,5060,135.7864799
2887,6273,150.4151515
2888,6346,151.9227016
2889,7128,160.4131715
2890,5620,142.9847642
2891,5626,143.0857815
2892,6526,153.9141463
2893,6158,149.3284883
2894,6260,151.186788
2895,6232,150.8625462
2896,5779,145.5882197
2897,6345,151.5877664
2898,6681,156.9365087
2899,6475,152.8186278
2900,5211,137.696327
2901,5752,143.9774788
2902,6086,149.363241
2903,6459,153.3355721
2904,5395,140.2490841
2905,5959,147.0498559
2906,6241,150.7889784
2907,5561,141.9392645
2908,6400,152.1578778
2909,5619,102.9935905
2910,6054,148.0164296
2911,6897,158.4390055
2912,6241,150.3544801
2913,5930,147.2121765
2914,6006,147.8534706
2915,6994,159.2435755
2916,6024,149.0872381
2917,5737,144.5124901
2918,6075,148.7667977
2919,5177,136.4021625
2920,6807,157.1502927
2921,5896,146.1747142
2922,6052,148.3060537
2923,5701,144.4654143
2924,5188,137.8176194
2925,5411,140.0503404
2926,5988,147.6333852
2927,6341,151.502953
2928,5619,142.7803555
2929,5852,145.9010422
2930,6122,148.8975549
2931,6266,151.2262759
2932,6018,148.3113241
2933,6011,147.9343624
2934,5624,143.1393996
2935,5805,144.5642795
2936,6441,153.4054467
2937,5771,144.2003754
2938,6060,148.8430781
2939,4757,131.6019278
2940,5735,144.3981266
2941,6136,106.9248216
2942,5489,141.0361614
2943,6709,156.7352419
2944,5915,146.3450467
2945,5720,145.223215
2946,5891,145.7530313
2947,6379,152.4588131
2948,5167,137.1552111
2949,6470,153.0115028
2950,5898,146.3064946
2951,6554,155.4121066
2952,6460,152.5900653
2953,6830,157.8177003
2954,6696,155.4621292
2955,5910,146.3142352
2956,5457,140.2958498
2957,5474,140.8350798
2958,5572,142.4170178
2959,5869,146.1369942
2960,4775,131.2670313
2961,5518,142.3297527
2962,5119,136.4158285
2963,5734,144.8316579
2964,6050,148.4016723
2965,5349,139.3664593
2966,6083,148.465571
2967,6511,153.8701075
2968,6553,154.8743058
2969,7149,160.4569389
2970,6559,154.6066798
2971,5935,146.0862969
2972,5232,137.3645157
2973,6161,149.5080728
2974,5241,138.8680277
2975,6996,159.3246741
2976,6240,150.7742284
2977,5990,147.3690925
2978,6419,152.5153804
2979,5528,141.4528787
2980,5456,140.7933556
2981,5429,139.7791048
2982,5815,145.2175033
2983,7210,160.8388738
2984,6963,159.2819528
2985,6517,153.5333726
2986,6172,149.8922756
2987,6949,159.0390896
2988,6101,148.8482514
2989,5857,145.7258526
2990,7282,163.1067422
2991,6908,158.8123647
2992,5638,143.6403941
2993,6653,111.0279476
2994,6468,153.0525716
2995,4911,133.8872146
2996,5756,144.6797304
2997,5893,146.4415099
2998,6883,157.9893825
2999,5876,146.7635701
3000,5099,136.2945033
3001,6892,158.0172184
3002,4071,120.8512958
3003,6230,151.1492756
3004,6238,150.6831477
3005,6659,155.8289786
3006,5889,146.1601518
3007,4306,125.7565704
3008,5909,146.8536097
3009,4812,132.0621538
3010,5692,144.2722216
3011,5976,147.9768796
3012,5914,146.326347
3013,6375,152.3065799
3014,5807,145.8164211
3015,5118,136.7350976
3016,5567,142.786133
3017,5908,146.9116599
3018,5309,139.278684
3019,6338,151.6229734
3020,4922,134.3855535
3021,5103,135.8918431
3022,7008,114.1291218
3023,6346,109.3367712
3024,4077,122.7061414
3025,5467,141.3451687
3026,5780,145.7557681
3027,6970,158.714371
3028,6172,149.6784677
3029,6262,151.4374304
3030,5986,147.4426767
3031,7001,159.7587539
3032,5610,142.9961721
3033,6055,148.9333043
3034,6211,151.1109508
3035,5907,146.1678863
3036,6761,156.7617711
3037,5677,103.7783246
3038,6375,110.6110175
3039,6925,158.8443977
3040,6075,149.0614554
3041,5733,104.9482735
3042,6084,149.182828
3043,6610,155.1227796
3044,6005,147.5106617
3045,6620,155.7074485
3046,5828,145.67591
3047,6204,150.5330116
3048,5494,141.3997561
3049,6413,153.867947
3050,5801,146.1742496
3051,5990,147.7081629
3052,6194,149.6521393
3053,6289,150.941257
3054,6070,108.1971324
3055,5545,103.7408672
3056,5643,143.5479514
3057,5967,148.5946288
3058,6085,148.7671854
3059,6466,153.7979275
3060,5486,141.3392024
3061,6924,158.4691948
3062,5354,140.8178407
3063,6054,108.4641465
3064,5851,146.6500661
3065,5649,143.7449822
3066,6737,156.9207737
3067,5717,144.7600086
3068,7195,161.5587818
3069,6180,150.0254326
3070,6338,151.7913479
3071,4805,132.4005047
3072,6098,149.3597032
3073,5792,144.7775099
3074,5151,137.2888281
3075,5226,137.3629087
3076,5529,141.6481738
3077,6351,152.4151756
3078,6449,153.2261049
3079,6365,111.1774628
3080,6474,153.5336888
3081,5280,138.2773924
3082,5533,141.9391648
3083,4597,129.3086098
3084,6067,149.1481542
3085,7098,161.1426062
3086,7188,162.0375159
3087,5664,143.1489249
3088,5685,105.9620941
3089,5866,146.4583397
3090,5155,136.5170519
3091,5032,135.8775191
3092,5514,142.409914
3093,6702,156.5269624
3094,7087,160.4202161
3095,6925,158.4850991
3096,6430,153.4667238
3097,6281,152.113649
3098,5989,147.9971634
3099,6182,150.5368005
3100,5181,139.2999801
3101,5868,146.0132895
3102,5895,147.1860604
3103,6033,148.033453
3104,5511,140.9655253
3105,6622,156.4140527
3106,6135,149.6249479
3107,7093,161.5290846
3108,5383,140.4266065
3109,6416,153.1922785
3110,5259,138.6616052
3111,5812,145.3770108
3112,5671,144.4778293
3113,6009,148.5953171
3114,7292,163.1279149
3115,7268,162.7137237
3116,6182,151.0173353
3117,6665,157.2168936
3118,5953,147.5314856
3119,4419,126.903901
3120,6691,156.3115276
3121,5745,105.8273305
3122,6252,152.2946448
3123,5835,145.846942
3124,7207,161.3404982
3125,4982,134.3969513
3126,6429,153.251729
3127,6505,153.5880317
3128,6006,149.9607342
3129,7117,161.0308662
3130,6546,154.5787175
3131,5837,146.3218904
3132,5681,144.6832001
3133,5959,147.6954042
3134,5979,108.7691158
3135,6355,112.2712828
3136,5960,109.1065
3137,5828,146.0763756
3138,6176,150.6874068
3139,4713,131.6662361
3140,6039,148.5517131
3141,6435,152.7972633
3142,6498,154.3969273
3143,6924,159.4412395
3144,4981,134.9892553
3145,5644,105.7856267
3146,5581,105.069006
3147,5655,144.5105781
3148,6299,152.1798036
3149,6567,155.3278548
3150,5140,136.8483377
3151,6029,148.2851103
3152,7135,161.9872576
3153,4673,130.3548842
3154,6034,148.6858916
3155,6117,149.0816591
3156,6668,155.8267605
3157,6907,158.1940347
3158,5775,145.3900226
3159,6796,157.837039
3160,7405,163.6153138
3161,5493,142.0404328
3162,6540,154.8835543
3163,5819,145.195807
3164,5990,147.9007975
3165,6088,149.0706977
3166,7289,163.5408632
3167,6644,156.5153169
3168,4940,134.0103026
3169,5703,143.7339363
3170,6079,149.1647525
3171,6232,150.882236
3172,5294,139.5859835
3173,5334,139.3231896
3174,5138,137.3629712
3175,5340,139.6271674
3176,6301,152.2005518
3177,6421,153.1221471
3178,6832,158.3787186
3179,6144,149.7652001
3180,6333,152.1415093
3181,6547,155.152826
3182,5041,135.5472652
3183,4851,133.3574258
3184,6323,152.2616098
3185,5474,141.9508529
3186,6512,154.7187242
3187,5720,107.6678181
3188,6797,157.948482
3189,5640,143.5019827
3190,5461,141.0399797
3191,6176,151.0060084
3192,6907,158.9510802
3193,6155,111.0997035
3194,6245,151.4987599
3195,4561,128.6163019
3196,5717,145.2538502
3197,6322,112.8338549
3198,6199,150.5188968
3199,4359,126.3988594
3200,6185,150.3831533
3201,6456,153.6187489
3202,6314,112.4120263
3203,5650,143.980955
3204,5793,145.341502
3205,6879,159.0260289
3206,6014,148.0178474
3207,4770,131.9212981
3208,6547,154.7221929
3209,5961,147.8328073
3210,6223,151.2376208
3211,6087,149.0121379
3212,4967,134.9048053
3213,5505,141.941575
3214,6582,156.3251303
3215,6457,152.9596065
3216,6271,151.7336616
3217,5322,139.2058817
3218,4711,133.4985523
3219,5522,141.8121741
3220,6060,148.1949386
3221,6409,113.7285571
3222,6270,150.8691308
3223,5809,146.0276198
3224,5722,144.6465594
3225,5262,140.4409693
3226,5839,146.3234066
3227,6219,150.7740909
3228,6881,158.4735863
3229,6665,155.285487
3230,6809,157.9902146
3231,6242,151.3305596
3232,6092,149.701834
3233,7409,122.8376668
3234,6141,111.8617055
3235,5672,143.5358783
3236,5269,138.5161064
3237,5917,146.332192
3238,5748,145.8370398
3239,5815,146.1816549
3240,5515,141.8290408
3241,6637,116.07528
3242,6285,152.3492441
3243,6944,158.8484862
3244,6510,153.5794174
3245,6848,158.4725915
3246,6046,110.2603619
3247,5801,146.3903559
3248,5710,143.8106199
3249,5532,142.8771454
3250,5652,144.9693737
3251,6291,152.6979205
3252,6278,152.0740616
3253,6437,153.1801556
3254,5972,147.6209932
3255,6334,152.2971109
3256,5750,145.0191791
3257,5842,145.8075716
3258,5310,139.7718233
3259,6596,155.3043683
3260,6611,155.7554578
3261,6478,154.4340037
3262,6655,156.2022513
3263,6937,159.5637344
3264,6677,156.0882425
3265,6968,160.6314706
3266,6160,150.1980822
3267,6328,151.5417983
3268,6086,150.1434041
3269,6020,148.0214886
3270,6499,153.7866479
3271,6206,150.1006275
3272,6162,149.9965007
3273,5865,146.9877536
3274,5899,147.0509269
3275,5390,140.6503044
3276,6764,156.5132558
3277,6440,154.0917846
3278,6509,154.7181056
3279,5728,146.129188
3280,6289,151.2352718
3281,6140,149.6942915
3282,6170,150.7845392
3283,6273,151.6301317
3284,6937,158.5631432
3285,6401,153.0884544
3286,5389,140.6321365
3287,5952,147.5394158
3288,5919,146.7153226
3289,6555,154.6440806
3290,5943,147.8748043
3291,6619,155.9480429
3292,6490,114.9166793
3293,6911,159.5570022
3294,6154,150.369845
3295,6318,152.3397645
3296,6742,157.3083765
3297,5852,146.4369118
3298,6588,155.6490471
3299,6411,152.978941
3300,5858,146.1853241
3301,5583,143.3305647
3302,5959,147.9572605
3303,7150,161.9213053
3304,5891,147.6312797
3305,5957,147.6262105
3306,5832,146.2567248
3307,6298,113.1878609
3308,6964,159.4494826
3309,6468,154.0977458
3310,7009,159.7767203
3311,6726,117.8391345
3312,5549,143.0919028
3313,4584,129.6874138
3314,5016,136.0426643
3315,5519,141.5684714
3316,4886,133.5567302
3317,6691,157.2035829
3318,6651,156.3597831
3319,5924,147.3175288
3320,5415,141.3913911
3321,6199,151.6277977
3322,6491,154.7284556
3323,6474,154.6879615
3324,6581,155.6699702
3325,6480,153.5878221
3326,5652,143.8065594
3327,6048,148.6446329
3328,7026,160.357488
3329,5147,137.2578604
3330,6105,148.8395376
3331,5489,142.068658
3332,6453,153.6940641
3333,4744,131.5432605
3334,6855,158.3454717
3335,5696,144.2924338
3336,5139,137.8564917
3337,6064,149.6384556
3338,5955,110.6883115
3339,5982,148.2718117
3340,6096,150.2282308
3341,6953,159.0563407
3342,6407,153.0926439
3343,6141,150.1886932
3344,5797,145.5708166
3345,6723,157.1291565
3346,6469,114.5049342
3347,6825,157.99344
3348,5683,144.7103899
3349,6341,152.3373153
3350,7064,160.26944
3351,6122,149.4435395
3352,5828,146.1907262
3353,5911,147.2614896
3354,5890,146.5633435
3355,4028,121.0516156
3356,6144,149.8016931
3357,6636,116.2613576
3358,5762,109.2190628
3359,6217,150.542952
3360,6310,151.928204
3361,5776,145.0992931
3362,6534,155.4889224
3363,6661,155.8400374
3364,5844,147.6029344
3365,6227,151.4876932
3366,5742,144.5565369
3367,6118,150.3078348
3368,7169,162.3046489
3369,5759,145.5263344
3370,5732,144.3159398
3371,5367,140.2596318
3372,5510,142.5311669
3373,6589,155.5158011
3374,6873,159.2654342
3375,5673,144.6464487
3376,5892,147.0509403
3377,6483,154.3005397
3378,7275,163.3798755
3379,6553,154.9532922
3380,6063,148.9340117
3381,5376,140.812219
3382,6503,154.1520965
3383,6180,150.3945336
3384,6943,159.6969584
3385,6147,149.6763787
3386,5917,147.4235443
3387,6593,155.6170362
3388,6619,155.7628954
3389,6281,151.4681531
3390,6194,151.1362998
3391,5920,147.3891982
3392,5640,144.4651482
3393,6388,152.9198709
3394,5975,147.9906695
3395,5530,142.6429481
3396,6525,154.1544526
3397,5971,148.8575446
3398,6217,150.8983163
3399,6172,149.94721
3400,5396,140.7227965
3401,6407,153.0409289
3402,5067,136.0136982
3403,7670,125.5803983
3404,6718,158.4367863
3405,6025,149.1273613
3406,5933,148.0809292
3407,5334,139.8189428
3408,6907,159.1622892
3409,6599,156.589066
3410,5536,143.1035789
3411,5932,147.7517183
3412,5603,143.7539446
3413,5071,136.3385884
3414,6114,150.4180989
3415,5566,143.2379004
3416,5030,136.1217492
3417,6310,153.0078206
3418,4793,132.5382688
3419,7184,162.2852739
3420,5974,148.1336805
3421,6493,154.6614935
3422,7050,120.1320256
3423,6230,151.8350803
3424,5956,147.1970761
3425,6814,158.3931888
3426,6016,148.8150295
3427,6545,155.5939586
3428,6458,154.3495038
3429,6573,155.4804178
3430,6581,117.0142185
3431,5411,140.9956378
3432,6607,156.2751949
3433,5910,147.7323834
3434,5450,141.2091358
3435,6351,153.2734349
3436,5137,137.5044297
3437,6838,158.9347579
3438,5991,148.5952043
3439,6910,158.8109694
3440,6588,155.6161451
3441,5457,141.742792
3442,6230,151.6485438
3443,5923,147.1339641
3444,6095,149.7739539
3445,6693,156.5379119
3446,5998,148.4771045
3447,4899,134.5654939
3448,6406,153.2122106
3449,6833,158.7742581
3450,5891,146.8154238
3451,6240,113.8527443
3452,6357,151.8873638
3453,6260,152.2890396
3454,5585,142.9753597
3455,6865,159.2804275
3456,5793,146.2701779
3457,5861,146.1729803
3458,6647,155.9184482
3459,5036,136.0307181
3460,5888,147.3412269
3461,6376,153.0502367
3462,6282,151.7949032
3463,5624,145.1525591
3464,5753,144.7409443
3465,5765,146.0130682
3466,5985,147.9616521
3467,6280,151.143306
3468,5681,144.455962
3469,5969,148.1351144
3470,6155,150.9819637
3471,6391,153.299628
3472,5820,146.2942659
